"tipo_eleccion";"anno";"mes";"vuelta";"codigo_ccaa";"codigo_provincia";"codigo_distrito_electoral";"ambito_territorial";"poblacion_derecho";"n_diputados";"numero_mesas";"censo_ine";"censo_escrutinio";"censo_cere";"votantes_cere";"participacion_1";"participacion_2";"votos_blancos";"votos_nulos";"votos_candidaturas";"votos_afirmativos";"votos_negativos";"codigo_partido_nacional";"codigo_partido_autonomia";"codigo_partido_provincia";"codigo_partido";"denominacion";"siglas";"votos";"diputados";"datos_oficiales"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000089";"000089";"000089";"000089";"PARTIDO REGIONALISTA DEL PAÍS LEONÉS";"PREPAL";941;0;"S"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000112";"000112";"000112";"000112";"UNIÓN REGIONALISTA DE CASTILLA Y LEÓN";"UNIÓN REGIO";530;0;"S"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000035";"000035";"000035";"000035";"FALANGE ESPAÑOLA DE LAS JONS";"FE de las J";291;0;"S"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000014";"000014";"000014";"000014";"CENTRADOS";"centrados";234;0;"S"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000016";"000016";"000016";"000016";"CONTIGO SOMOS DEMOCRACIA";"CONTIGO";229;0;"S"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000061";"000061";"000061";"000061";"PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA";"PCPE";223;0;"S"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000057";"000057";"000057";"000057";"PARTIDO COMUNISTA OBRERO ESPAÑOL";"PCOE";173;0;"S"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000068";"000068";"000068";"000068";"PARTIDO DEMÓCRATA SOCIAL JUBILADOS EUROPEOS";"PDSJE";115;0;"S"
"02";"2019";"11";"1";"08";"99";"9";"Castilla y León";2409164;31;4541;2111865;2111878;0;0;729370;1109142;15167;17901;1373631;0;0;"000073";"000073";"000073";"000073";"PARTIDO LIBERTARIO";"P-LIB";70;0;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000094";"000090";"000090";"000090";"PARTIT DELS SOCIALISTES DE CATALUNYA";"PSC-PSOE";638319;8;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000031";"000031";"000031";"000031";"ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES";"ERC-SOBIRANISTES";618909;7;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000028";"000028";"000028";"000028";"EN COMÚ PODEM-GUANYEM EL CANVI";"ECP-GUANYEM";452482;5;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000041";"000041";"000041";"000041";"JUNTS PER CATALUNYA-JUNTS";"JxCAT-JUNTS";343931;4;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000083";"000083";"000085";"000085";"PARTIT POPULAR/PARTIDO POPULAR";"PP";225645;2;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";184715;2;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000020";"000020";"000020";"000020";"CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA";"CUP-PR";179041;2;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000018";"000019";"000019";"000019";"CIUTADANS-PARTIDO DE LA CIUDADANÍA";"Cs";174124;2;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000043";"000043";"000043";"000043";"MÁS PAÍS";"MÁS PAÍS";41826;0;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000055";"000055";"000056";"000056";"PARTIT ANIMALISTA CONTRA EL MALTRACTAMENT ANIMAL";"PACMA";34752;0;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";4698;0;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000038";"000038";"000038";"000038";"INICIATIVA FEMINISTA";"I.Fem";3005;0;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000064";"000063";"000063";"000063";"PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA";"PCTC";1587;0;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000098";"000096";"000096";"000096";"PER UN MÓN MÉS JUST";"PUM+J";1577;0;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000061";"000060";"000060";"000060";"PARTIT COMUNISTA DEL POBLE DE CATALUNYA";"PCPC";1509;0;"S"
"02";"2019";"11";"1";"09";"08";"9";"Barcelona";5609350;32;5985;4201141;4201151;0;0;1640771;2426274;20457;14599;2907298;0;0;"000040";"000040";"000040";"000040";"IZQUIERDA EN POSITIVO";"IZQP";1178;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000031";"000031";"000031";"000031";"ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES";"ERC-SOBIRANISTES";91932;2;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000041";"000041";"000041";"000041";"JUNTS PER CATALUNYA-JUNTS";"JxCAT-JUNTS";88060;2;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000094";"000090";"000090";"000090";"PARTIT DELS SOCIALISTES DE CATALUNYA";"PSC-PSOE";52723;1;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000028";"000028";"000028";"000028";"EN COMÚ PODEM-GUANYEM EL CANVI";"ECP-GUANYEM";33710;1;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000020";"000020";"000020";"000020";"CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA";"CUP-PR";31703;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";18489;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000083";"000083";"000084";"000084";"PARTIDO POPULAR / PARTIT POPULAR";"PP";17449;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000018";"000019";"000019";"000019";"CIUTADANS-PARTIDO DE LA CIUDADANÍA";"Cs";13869;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";3724;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";508;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000098";"000096";"000096";"000096";"PER UN MÓN MÉS JUST";"PUM+J";339;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000061";"000060";"000060";"000060";"PARTIT COMUNISTA DEL POBLE DE CATALUNYA";"PCPC";327;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000064";"000063";"000063";"000063";"PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA";"PCTC";316;0;"S"
"02";"2019";"11";"1";"09";"17";"9";"Girona";761947;6;834;524978;524978;0;0;202518;299815;2307;2099;353395;0;0;"000040";"000040";"000040";"000040";"IZQUIERDA EN POSITIVO";"IZQP";246;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000031";"000031";"000031";"000031";"ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES";"ERC-SOBIRANISTES";65236;2;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000041";"000041";"000041";"000041";"JUNTS PER CATALUNYA-JUNTS";"JxCAT-JUNTS";46773;1;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000094";"000090";"000090";"000090";"PARTIT DELS SOCIALISTES DE CATALUNYA";"PSC-PSOE";29983;1;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000028";"000028";"000028";"000028";"EN COMÚ PODEM-GUANYEM EL CANVI";"ECP-GUANYEM";16337;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000083";"000083";"000085";"000085";"PARTIT POPULAR/PARTIDO POPULAR";"PP";14697;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000020";"000020";"000020";"000020";"CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA";"CUP-PR";14098;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";9312;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000018";"000019";"000019";"000019";"CIUTADANS-PARTIDO DE LA CIUDADANÍA";"Cs";7128;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";1521;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";183;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000098";"000096";"000096";"000096";"PER UN MÓN MÉS JUST";"PUM+J";169;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000061";"000060";"000060";"000060";"PARTIT COMUNISTA DEL POBLE DE CATALUNYA";"PCPC";129;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000064";"000063";"000063";"000063";"PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA";"PCTC";126;0;"S"
"02";"2019";"11";"1";"09";"25";"9";"Lleida";432866;4;535;314421;314425;0;0;112552;168193;1540;1375;205816;0;0;"000040";"000040";"000040";"000040";"IZQUIERDA EN POSITIVO";"IZQP";124;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000031";"000031";"000031";"000031";"ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES";"ERC-SOBIRANISTES";98782;2;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000094";"000090";"000090";"000090";"PARTIT DELS SOCIALISTES DE CATALUNYA";"PSC-PSOE";73641;2;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000041";"000041";"000041";"000041";"JUNTS PER CATALUNYA-JUNTS";"JxCAT-JUNTS";51461;1;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000028";"000028";"000028";"000028";"EN COMÚ PODEM-GUANYEM EL CANVI";"ECP-GUANYEM";46644;1;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";31124;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";29923;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000018";"000019";"000019";"000019";"CIUTADANS-PARTIDO DE LA CIUDADANÍA";"Cs";22814;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000020";"000020";"000020";"000020";"CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA";"CUP-PR";22129;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";4588;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";533;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000098";"000096";"000096";"000096";"PER UN MÓN MÉS JUST";"PUM+J";351;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000040";"000040";"000040";"000040";"IZQUIERDA EN POSITIVO";"IZQP";343;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000064";"000063";"000063";"000063";"PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA";"PCTC";191;0;"S"
"02";"2019";"11";"1";"09";"43";"9";"Tarragona";795902;6;1011;574861;574866;0;0;223594;321350;2715;2669;382704;0;0;"000061";"000060";"000060";"000060";"PARTIT COMUNISTA DEL POBLE DE CATALUNYA";"PCPC";180;0;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000031";"000031";"000031";"000031";"ESQUERRA REPUBLICANA DE CATALUNYA-SOBIRANISTES";"ERC-SOBIRANISTES";874859;13;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000094";"000090";"000090";"000090";"PARTIT DELS SOCIALISTES DE CATALUNYA";"PSC-PSOE";794666;12;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000028";"000028";"000028";"000028";"EN COMÚ PODEM-GUANYEM EL CANVI";"ECP-GUANYEM";549173;7;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000041";"000041";"000041";"000041";"JUNTS PER CATALUNYA-JUNTS";"JxCAT-JUNTS";530225;8;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";287714;2;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000020";"000020";"000020";"000020";"CANDIDATURA D'UNITAT POPULAR-PER LA RUPTURA";"CUP-PR";246971;2;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";243640;2;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000018";"000019";"000019";"000019";"CIUTADANS-PARTIDO DE LA CIUDADANÍA";"Cs";217935;2;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";44585;0;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000043";"000043";"000043";"000043";"MÁS PAÍS";"MÁS PAÍS";41826;0;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";5922;0;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000038";"000038";"000038";"000038";"INICIATIVA FEMINISTA";"I.Fem";3005;0;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000098";"000096";"000096";"000096";"PER UN MÓN MÉS JUST";"PUM+J";2436;0;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000064";"000063";"000063";"000063";"PARTIT COMUNISTA DELS TREBALLADORS DE CATALUNYA";"PCTC";2220;0;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000061";"000060";"000060";"000060";"PARTIT COMUNISTA DEL POBLE DE CATALUNYA";"PCPC";2145;0;"S"
"02";"2019";"11";"1";"09";"99";"9";"Cataluña";7600065;48;8365;5615401;5615420;0;0;2179435;3215632;27019;20742;3849213;0;0;"000040";"000040";"000040";"000040";"IZQUIERDA EN POSITIVO";"IZQP";1891;0;"S"
"02";"2019";"11";"1";"10";"06";"9";"Badajoz";676376;6;898;554983;554994;0;0;200340;293957;3599;6781;366560;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";142312;3;"S"
"02";"2019";"11";"1";"10";"06";"9";"Badajoz";676376;6;898;554983;554994;0;0;200340;293957;3599;6781;366560;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";92742;2;"S"
"02";"2019";"11";"1";"10";"06";"9";"Badajoz";676376;6;898;554983;554994;0;0;200340;293957;3599;6781;366560;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";64016;1;"S"
"02";"2019";"11";"1";"10";"06";"9";"Badajoz";676376;6;898;554983;554994;0;0;200340;293957;3599;6781;366560;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";33971;0;"S"
"02";"2019";"11";"1";"10";"06";"9";"Badajoz";676376;6;898;554983;554994;0;0;200340;293957;3599;6781;366560;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";29520;0;"S"
"02";"2019";"11";"1";"10";"06";"9";"Badajoz";676376;6;898;554983;554994;0;0;200340;293957;3599;6781;366560;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";2400;0;"S"
"02";"2019";"11";"1";"10";"06";"9";"Badajoz";676376;6;898;554983;554994;0;0;200340;293957;3599;6781;366560;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";925;0;"S"
"02";"2019";"11";"1";"10";"06";"9";"Badajoz";676376;6;898;554983;554994;0;0;200340;293957;3599;6781;366560;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";674;0;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";85135;2;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";61527;1;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";35807;1;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";20101;0;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";15533;0;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000034";"000034";"000034";"000034";"EXTREMADURA UNIDA";"EXTREMADURA UNIDA";1347;0;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";1276;0;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";342;0;"S"
"02";"2019";"11";"1";"10";"10";"9";"Cáceres";396487;4;513;344436;344445;0;0;123636;180288;1894;4364;221363;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";295;0;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000094";"000094";"000094";"000094";"PARTIDO SOCIALISTA OBRERO ESPAÑOL";"PSOE";227447;5;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";154269;3;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000116";"000116";"000116";"000116";"VOX";"VOX";99823;2;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000078";"000078";"000078";"000078";"UNIDAS PODEMOS";"PODEMOS-IU";54072;0;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000018";"000018";"000018";"000018";"CIUDADANOS-PARTIDO DE LA CIUDADANÍA";"Cs";45053;0;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000055";"000055";"000055";"000055";"PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL";"PACMA";3676;0;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000034";"000034";"000034";"000034";"EXTREMADURA UNIDA";"EXTREMADURA UNIDA";1347;0;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000098";"000098";"000098";"000098";"POR UN MUNDO MÁS JUSTO";"PUM+J";1220;0;"S"
"02";"2019";"11";"1";"10";"99";"9";"Extremadura";1072863;10;1411;899419;899439;0;0;323976;474245;5493;11145;587923;0;0;"000101";"000101";"000101";"000101";"RECORTES CERO-GRUPO VERDE";"RECORTES CERO-GV";1016;0;"S"
"02";"2019";"11";"1";"11";"15";"9";"A Coruña";1119351;8;1541;1087834;1087839;0;0;291491;490046;7307;7056;606187;0;0;"000083";"000083";"000083";"000083";"PARTIDO POPULAR";"PP";187127;3;"S"
