;codigo_ccaa;codigo_provincia;ambito_territorial;poblacion_derecho;n_diputados;numero_mesas;censo_ine;censo_escrutinio;participacion_2;votos_blancos;votos_nulos;votos_candidaturas;denominacion;siglas;votos;diputados;porcentaje_participacion;porcentaje_votos_partido;porcentaje_votos_nulos;porcentaje_votos_blancos;porcentaje_diputados_obtenidos
592;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;BLOQUE NACIONALISTA GALEGO;BNG;58135;1;45.05;11.86;1.44;1.49;12.5
593;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;VOX;VOX;50325;0;45.05;10.27;1.44;1.49;0.0
594;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;28469;0;45.05;5.81;1.44;1.49;0.0
595;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;MÁS PAÍS-EQUO;MÁS PAÍS-EQ;12619;0;45.05;2.58;1.44;1.49;0.0
596;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;4572;0;45.05;0.93;1.44;1.49;0.0
597;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;PARTIDO COMUNISTA OBRERO ESPAÑOL;PCOE;1689;0;45.05;0.34;1.44;1.49;0.0
598;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;925;0;45.05;0.19;1.44;1.49;0.0
599;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁS JUSTO;PUM+J;607;0;45.05;0.12;1.44;1.49;0.0
600;11;15;A Coruña;1119351;8;1541;1087834;1087839;490046;7307;7056;606187;PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA;PCTG;472;0;45.05;0.1;1.44;1.49;0.0
601;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;PARTIDO POPULAR;PP;68530;2;41.38;48.08;2.1;1.47;50.0
602;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;PSOE;57537;2;41.38;40.37;2.1;1.47;50.0
603;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;EN COMÚN-UNIDAS PODEMOS;PODEMOS-EU;16548;0;41.38;11.61;2.1;1.47;0.0
604;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;VOX;VOX;14652;0;41.38;10.28;2.1;1.47;0.0
605;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;BLOQUE NACIONALISTA GALEGO;BNG;12940;0;41.38;9.08;2.1;1.47;0.0
606;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;5811;0;41.38;4.08;2.1;1.47;0.0
607;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1190;0;41.38;0.83;2.1;1.47;0.0
608;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;237;0;41.38;0.17;2.1;1.47;0.0
609;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁS JUSTO;PUM+J;221;0;41.38;0.16;2.1;1.47;0.0
610;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;PARTIDO COMUNISTA OBRERO ESPAÑOL;PCOE;178;0;41.38;0.12;2.1;1.47;0.0
611;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA;PCTG;135;0;41.38;0.09;2.1;1.47;0.0
612;11;27;Lugo;331327;4;538;344445;344446;142531;2094;2996;178051;CONVERXENCIA 21;C 21;72;0;41.38;0.05;2.1;1.47;0.0
613;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;PARTIDO POPULAR;PP;67580;2;37.42;50.12;1.58;1.24;50.0
614;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;PSdeG-PSOE;56934;2;37.42;42.22;1.58;1.24;50.0
615;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;EN COMÚN-UNIDAS PODEMOS;PODEMOS-EU;13573;0;37.42;10.07;1.58;1.24;0.0
616;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;VOX;VOX;13285;0;37.42;9.85;1.58;1.24;0.0
617;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;BLOQUE NACIONALISTA GALEGO;BNG;10256;0;37.42;7.61;1.58;1.24;0.0
618;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;6397;0;37.42;4.74;1.58;1.24;0.0
619;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1094;0;37.42;0.81;1.58;1.24;0.0
620;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁS JUSTO;PUM+J;307;0;37.42;0.23;1.58;1.24;0.0
621;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;221;0;37.42;0.16;1.58;1.24;0.0
622;11;32;Ourense;309293;4;542;360301;360302;134841;1666;2127;169805;PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA;PCTG;158;0;37.42;0.12;1.58;1.24;0.0
623;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;PARTIDO DOS SOCIALISTAS DE GALICIA-PSOE;PSdeG-PSOE;166377;3;46.77;39.26;1.67;1.21;42.86
624;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;PARTIDO POPULAR;PP;151961;3;46.77;35.85;1.67;1.21;42.86
625;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;EN COMÚN-UNIDAS PODEMOS;PODEMOS-EU;81041;1;46.77;19.12;1.67;1.21;14.29
626;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;BLOQUE NACIONALISTA GALEGO;BNG;39125;0;46.77;9.23;1.67;1.21;0.0
627;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;VOX;VOX;38119;0;46.77;8.99;1.67;1.21;0.0
628;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;23984;0;46.77;5.66;1.67;1.21;0.0
629;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;MÁS PAÍS-EQUO;MÁS PAÍS-EQ;10207;0;46.77;2.41;1.67;1.21;0.0
630;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;4619;0;46.77;1.09;1.67;1.21;0.0
631;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;790;0;46.77;0.19;1.67;1.21;0.0
632;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;ESCANOS EN BRANCO;EB;692;0;46.77;0.16;1.67;1.21;0.0
633;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;PARTIDO COMUNISTA DOS TRABALLADORES DE GALIZA;PCTG;493;0;46.77;0.12;1.67;1.21;0.0
634;11;36;Pontevedra;941772;7;1333;906112;906111;423832;5142;7080;517855;POR UN MUNDO MÁIS XUSTO/POR UN MUNDO MÁS JUSTO;PUM+J;447;0;46.77;0.11;1.67;1.21;0.0
649;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;957401;10;57.7;32.61;0.96;0.98;27.03
650;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;PARTIDO POPULAR;PP;887474;10;57.7;30.23;0.96;0.98;27.03
651;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;VOX;VOX;653476;7;57.7;22.26;0.96;0.98;18.92
652;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;UNIDAS PODEMOS;PODEMOS-IU;463629;5;57.7;15.79;0.96;0.98;13.51
653;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;323076;3;57.7;11.0;0.96;0.98;8.11
654;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;MÁS PAÍS-EQUO;MÁS PAÍS-EQ;201389;2;57.7;6.86;0.96;0.98;5.41
655;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;31983;0;57.7;1.09;0.96;0.98;0.0
656;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;RECORTES CERO-GRUPO VERDE-PARTIDO CASTELLANO-TIERRA COMUNERA;RECORTES CERO-GV-PCAS-TC;5129;0;57.7;0.17;0.96;0.98;0.0
657;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;POR UN MUNDO MÁS JUSTO;PUM+J;4305;0;57.7;0.15;0.96;0.98;0.0
658;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;PARTIDO HUMANISTA;PH;2508;0;57.7;0.09;0.96;0.98;0.0
659;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;2099;0;57.7;0.07;0.96;0.98;0.0
660;12;28;Madrid;6578079;37;7564;5088090;5088093;2935738;28783;28317;3534364;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA;PCTE;1895;0;57.7;0.06;0.96;0.98;0.0
673;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;NAVARRA SUMA;NA+;99078;2;53.39;36.19;1.1;1.26;40.0
674;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;83734;1;53.39;30.58;1.1;1.26;20.0
675;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;EUSKAL HERRIA BILDU;EH Bildu;56548;1;53.39;20.65;1.1;1.26;20.0
676;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;UNIDAS PODEMOS;PODEMOS-IU-BATZARRE;55498;1;53.39;20.27;1.1;1.26;20.0
677;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;VOX;VOX;19440;0;53.39;7.1;1.1;1.26;0.0
678;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;GEROA BAI;GBAI;12709;0;53.39;4.64;1.1;1.26;0.0
679;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;2250;0;53.39;0.82;1.1;1.26;0.0
680;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;965;0;53.39;0.35;1.1;1.26;0.0
681;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;POR UN MUNDO MÁS JUSTO/BIDEZKO MUNDURANTZ;PUM+J;928;0;53.39;0.34;1.1;1.26;0.0
682;13;31;Navarra;647554;5;976;512825;512826;273798;3451;3014;331531;PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA/ES;PCTE/ELAK;381;0;53.39;0.14;1.1;1.26;0.0
693;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;EAJ-PNV;40262;1;53.59;29.06;0.97;0.66;25.0
694;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE);PSE-EE (PSOE);37488;1;53.59;27.06;0.97;0.66;25.0
695;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;ELKARREKIN PODEMOS-UNIDAS PODEMOS;PODEMOS-IU;28186;1;53.59;20.35;0.97;0.66;25.0
696;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;EUSKAL HERRIA BILDU;EH Bildu;27453;1;53.59;19.82;0.97;0.66;25.0
697;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;PARTIDO POPULAR;PP;25506;0;53.59;18.41;0.97;0.66;0.0
698;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;VOX;VOX;6421;0;53.59;4.63;0.97;0.66;0.0
699;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;2526;0;53.59;1.82;0.97;0.66;0.0
700;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;1152;0;53.59;0.83;0.97;0.66;0.0
701;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;409;0;53.59;0.3;0.97;0.66;0.0
702;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;BIDEZKO MUNDURANTZ-POR UN MUNDO MÁS JUSTO;PUM+J;326;0;53.59;0.24;0.97;0.66;0.0
703;14;1;Araba / Álava;328868;4;425;258493;258495;138537;911;1344;169944;PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI/EUSKADIKO LANGILEEN ALDERDI KOMUNISTA;PCTE/ELAK;215;0;53.59;0.16;0.97;0.66;0.0
704;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;EAJ-PNV;116761;2;54.1;36.93;0.53;0.6;33.33
705;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;EUSKAL HERRIA BILDU;EH Bildu;98951;2;54.1;31.29;0.53;0.6;33.33
706;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE);PSE-EE (PSOE);69342;1;54.1;21.93;0.53;0.6;16.67
707;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;ELKARREKIN PODEMOS-UNIDAS PODEMOS;PODEMOS-IU;57363;1;54.1;18.14;0.53;0.6;16.67
708;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;PARTIDO POPULAR;PP;23619;0;54.1;7.47;0.53;0.6;0.0
709;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;VOX;VOX;7274;0;54.1;2.3;0.53;0.6;0.0
710;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;3824;0;54.1;1.21;0.53;0.6;0.0
711;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;2070;0;54.1;0.65;0.53;0.6;0.0
712;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;ESCAÑOS EN BLANCO-AULKI ZURIAK;EB;570;0;54.1;0.18;0.53;0.6;0.0
713;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;510;0;54.1;0.16;0.53;0.6;0.0
714;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;BIDEZKO MUNDURANTZ-POR UN MUNDO MÁS JUSTO;PUM+J;401;0;54.1;0.13;0.53;0.6;0.0
715;14;20;Gipuzkoa;720592;6;848;584462;584461;316209;1907;1678;380961;EUSKADIKO LANGILEEN ALDERDI KOMUNISTA/PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI;ELAK/PCTE;276;0;54.1;0.09;0.53;0.6;0.0
716;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;EAJ-PNV;221979;3;56.3;41.52;0.69;0.71;37.5
717;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;PARTIDO SOCIALISTA DE EUSKADI-EUSKADIKO EZKERRA (PSOE);PSE-EE (PSOE);120566;2;56.3;22.55;0.69;0.71;25.0
718;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;ELKARREKIN PODEMOS-UNIDAS PODEMOS;PODEMOS-IU;97125;1;56.3;18.17;0.69;0.71;12.5
719;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;EUSKAL HERRIA BILDU;EH Bildu;94669;1;56.3;17.71;0.69;0.71;12.5
720;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;PARTIDO POPULAR;PP;55621;1;56.3;10.4;0.69;0.71;12.5
721;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;VOX;VOX;15284;0;56.3;2.86;0.69;0.71;0.0
722;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;MÁS PAÍS-CANDIDATURA ECOLOGISTA;MÁS PAÍS-CA;8542;0;56.3;1.6;0.69;0.71;0.0
723;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;6929;0;56.3;1.3;0.69;0.71;0.0
724;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;3783;0;56.3;0.71;0.69;0.71;0.0
725;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;753;0;56.3;0.14;0.69;0.71;0.0
726;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;BIDEZKO MUNDURANTZ-POR UN MUNDO MÁS JUSTO;PUM+J;494;0;56.3;0.09;0.69;0.71;0.0
727;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;PARTIDO COMUNISTA DE LOS TRABAJADORES DE EUSKADI/EUSKADIKO LANGILEEN ALDERDI KOMUNISTA;PCTE/ELAK;491;0;56.3;0.09;0.69;0.71;0.0
728;14;48;Bizkaia;1149628;8;1396;949595;949598;534597;3806;3665;626506;PARTIDO DE ACCIÓN SOLIDARIA EUROPEA;SOLIDARIA;270;0;56.3;0.05;0.69;0.71;0.0
743;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;VOX;VOX;199829;3;56.07;33.57;1.25;0.88;30.0
744;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;PARTIDO POPULAR;PP;189500;3;56.07;31.83;1.25;0.88;30.0
745;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;177154;3;56.07;29.76;1.25;0.88;30.0
746;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;UNIDAS PODEMOS;PODEMOS-IU;63461;1;56.07;10.66;1.25;0.88;10.0
747;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;53201;0;56.07;8.94;1.25;0.88;0.0
748;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;MÁS PAÍS-EQUO;MÁS PAÍS-EQ;13439;0;56.07;2.26;1.25;0.88;0.0
749;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;7005;0;56.07;1.18;1.25;0.88;0.0
750;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;SOMOS REGIÓN;SOMOS REGIÓ;2328;0;56.07;0.39;1.25;0.88;0.0
751;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;PARTIDO COMUNISTA OBRERO ESPAÑOL;PCOE;990;0;56.07;0.17;1.25;0.88;0.0
752;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;881;0;56.07;0.15;1.25;0.88;0.0
753;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;490;0;56.07;0.08;1.25;0.88;0.0
754;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;IZQUIERDA EN POSITIVO;IZQP;434;0;56.07;0.07;1.25;0.88;0.0
755;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;POR UN MUNDO MÁS JUSTO;PUM+J;431;0;56.07;0.07;1.25;0.88;0.0
756;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;CONTIGO SOMOS DEMOCRACIA;CONTIGO;317;0;56.07;0.05;1.25;0.88;0.0
757;15;30;Murcia;1478509;10;1685;1061840;1061841;595322;5253;7418;709674;DEMOCRACIA PLURAL;DPL;214;0;56.07;0.04;1.25;0.88;0.0
793;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;240202;4;55.89;33.66;1.17;0.95;33.33
794;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;PARTIDO POPULAR;PP;207310;3;55.89;29.05;1.17;0.95;25.0
795;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;VOX;VOX;167395;3;55.89;23.46;1.17;0.95;25.0
796;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;UNIDAS PODEMOS-UNIDES PODEM;PODEMOS-EUPV;108533;1;55.89;15.21;1.17;0.95;8.33
797;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;69143;1;55.89;9.69;1.17;0.95;8.33
798;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;MÉS COMPROMÍS;MÉS COMPROM;35612;0;55.89;4.99;1.17;0.95;0.0
799;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;9417;0;55.89;1.32;1.17;0.95;0.0
800;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;LOS VERDES ECOPACIFISTAS ADELANTE;AVANT ADELANTE LOS VERDES;2337;0;55.89;0.33;1.17;0.95;0.0
801;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ;ERPV;1683;0;55.89;0.24;1.17;0.95;0.0
802;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;POR UN MUNDO MÁS JUSTO;PUM+J;948;0;55.89;0.13;1.17;0.95;0.0
803;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA;PCPE;911;0;55.89;0.13;1.17;0.95;0.0
804;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;891;0;55.89;0.12;1.17;0.95;0.0
805;17;3;Alicante / Alacant;1838819;12;2221;1276692;1276691;713564;6778;8334;844938;PARTIDO LIBERTARIO;P-LIB;556;0;55.89;0.08;1.17;0.95;0.0
806;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;PARTIDO SOCIALISTA OBRERO ESPAÑOL;PSOE;84078;2;59.12;33.8;1.22;0.9;40.0
807;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;PARTIDO POPULAR;PP;70176;1;59.12;28.21;1.22;0.9;20.0
808;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;VOX;VOX;54849;1;59.12;22.05;1.22;0.9;20.0
809;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;UNIDAS PODEMOS-UNIDES PODEM;PODEMOS-EUPV;39251;1;59.12;15.78;1.22;0.9;20.0
810;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;Cs;20302;0;59.12;8.16;1.22;0.9;0.0
811;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;MÉS COMPROMÍS;MÉS COMPROM;18140;0;59.12;7.29;1.22;0.9;0.0
812;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL;PACMA;2483;0;59.12;1.0;1.22;0.9;0.0
813;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;ESQUERRA REPUBLICANA DEL PAÍS VALENCIÀ;ERPV;1106;0;59.12;0.44;1.22;0.9;0.0
814;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;AVANT ADELANTE LOS VERDES;AVANT LOS VERDES;405;0;59.12;0.16;1.22;0.9;0.0
815;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;PARTIDO COMUNISTA OBRERO ESPAÑOL;PCOE;379;0;59.12;0.15;1.22;0.9;0.0
816;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;POR UN MUNDO MÁS JUSTO;PUM+J;370;0;59.12;0.15;1.22;0.9;0.0
817;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;RECORTES CERO-GRUPO VERDE;RECORTES CERO-GV;257;0;59.12;0.1;1.22;0.9;0.0
818;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;PARTIT COMUNISTA DELS POBLES D'ESPANYA;PCPE;194;0;59.12;0.08;1.22;0.9;0.0
819;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;FALANGE ESPAÑOLA DE LAS JONS;FE de las J;137;0;59.12;0.06;1.22;0.9;0.0
820;17;12;Castellón / Castelló;576898;5;715;420736;420741;248758;2238;3023;292231;AUNA COMUNITAT VALENCIANA;AUNACV;104;0;59.12;0.04;1.22;0.9;0.0
